rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
2094,Oct,3,Monday,Pontiac,Urban,Monday,Oct,5,Male,Married,50,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15200,14,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2095,Oct,3,Sunday,Honda,Urban,Tuesday,Oct,5,Female,Single,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15201,7,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2096,Sep,1,Sunday,Mazda,Rural,Thursday,Sep,3,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,more than 69000,15202,8,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2097,Apr,2,Thursday,Honda,Urban,Tuesday,Apr,3,Male,Married,55,Third Party,Sedan - Collision,Sedan,20000 to 29000,15203,12,400,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2098,Apr,1,Saturday,Saab,Urban,Wednesday,Apr,2,Male,Married,64,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,15204,1,400,1,more than 30,more than 30,1,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2099,Mar,4,Tuesday,Pontiac,Urban,Monday,Mar,4,Male,Married,42,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15205,1,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,4 to 8 years,2 vehicles,1996,Collision,no
2100,Oct,4,Wednesday,Ford,Urban,Friday,Nov,1,Male,Married,38,Third Party,Sedan - Collision,Sedan,40000 to 59000,15206,10,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2101,Feb,2,Sunday,Pontiac,Urban,Wednesday,Feb,3,Female,Single,76,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15207,13,400,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2102,Feb,2,Monday,Mazda,Urban,Monday,Feb,2,Male,Married,55,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15208,10,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2103,Jan,5,Monday,Toyota,Urban,Thursday,Feb,2,Male,Married,28,Third Party,Sedan - All Perils,Sedan,less than 20000,15209,13,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2104,Jan,5,Monday,Mazda,Urban,Monday,Jan,5,Male,Single,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15210,12,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2105,Jan,4,Thursday,Toyota,Urban,Friday,Jan,4,Male,Married,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15211,13,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2106,Jan,4,Friday,Toyota,Urban,Tuesday,Feb,2,Male,Married,59,Third Party,Sedan - Collision,Sedan,less than 20000,15212,10,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,3 to 4,1996,Collision,no
2107,Jan,5,Saturday,Mazda,Urban,Monday,Feb,1,Male,Single,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,15213,4,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2108,Jan,3,Wednesday,Pontiac,Urban,Monday,Jan,4,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15214,10,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2109,Jan,2,Thursday,Accura,Urban,Tuesday,Jan,4,Male,Married,63,Policy Holder,Utility - All Perils,Utility,more than 69000,15215,1,400,3,more than 30,more than 30,none,6 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2110,Jan,2,Friday,Mazda,Rural,Friday,Jan,3,Male,Married,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15216,5,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2111,Jan,2,Monday,Pontiac,Rural,Monday,Jan,2,Male,Married,38,Third Party,Sedan - Liability,Sport,more than 69000,15217,7,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2112,Jan,2,Monday,Pontiac,Rural,Tuesday,Jan,2,Male,Married,47,Third Party,Sedan - Collision,Sedan,20000 to 29000,15218,5,400,1,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
2113,Jan,2,Monday,Mazda,Urban,Tuesday,Jan,2,Male,Married,28,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15219,7,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2114,Jan,2,Monday,Toyota,Urban,Monday,Jan,2,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15220,12,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2115,Oct,4,Thursday,Toyota,Urban,Friday,Oct,4,Female,Married,54,Third Party,Sedan - Collision,Sedan,20000 to 29000,15221,6,400,2,more than 30,more than 30,1,6 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
2116,Dec,4,Sunday,Pontiac,Urban,Tuesday,Jan,1,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15222,10,400,2,more than 30,more than 30,none,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2117,Dec,4,Monday,Mazda,Urban,Monday,Jan,2,Male,Married,73,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15223,11,400,2,more than 30,more than 30,2 to 4,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2118,Dec,4,Thursday,Honda,Urban,Tuesday,Jan,2,Male,Married,62,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15224,1,400,3,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2119,Oct,2,Saturday,Toyota,Urban,Wednesday,Oct,3,Male,Single,35,Policy Holder,Sedan - Liability,Sport,more than 69000,15225,2,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2120,Oct,1,Sunday,Pontiac,Urban,Friday,Oct,2,Male,Married,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15226,16,400,1,more than 30,more than 30,2 to 4,5 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
2121,Jul,2,Monday,Accura,Urban,Tuesday,Jul,2,Male,Single,51,Policy Holder,Sedan - All Perils,Sedan,more than 69000,15227,14,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2122,Oct,4,Thursday,Toyota,Urban,Thursday,Oct,4,Male,Married,52,Third Party,Sedan - Collision,Sedan,20000 to 29000,15228,15,400,1,more than 30,more than 30,none,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2123,Mar,2,Tuesday,Pontiac,Urban,Friday,Apr,1,Female,Single,33,Third Party,Sedan - Collision,Sedan,20000 to 29000,15229,16,400,1,more than 30,more than 30,more than 4,4 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2124,Mar,2,Tuesday,Pontiac,Urban,Wednesday,Mar,4,Female,Single,33,Third Party,Sedan - Liability,Sport,20000 to 29000,15230,4,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2125,Oct,4,Friday,Chevrolet,Urban,Tuesday,Oct,5,Male,Married,64,Third Party,Sedan - Collision,Sedan,20000 to 29000,15231,12,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
2126,Dec,3,Saturday,Chevrolet,Urban,Wednesday,Jan,1,Male,Married,34,Third Party,Sedan - Collision,Sedan,30000 to 39000,15232,2,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2127,Dec,3,Monday,Mazda,Urban,Monday,Jan,2,Female,Single,55,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15233,3,400,2,more than 30,more than 30,1,3 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2128,Mar,1,Saturday,VW,Urban,Wednesday,Mar,5,Male,Married,51,Policy Holder,Sedan - All Perils,Sedan,more than 69000,15234,5,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2129,Mar,1,Friday,Pontiac,Urban,Monday,Mar,1,Male,Single,33,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15235,5,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2130,Feb,3,Tuesday,Pontiac,Urban,Wednesday,Feb,3,Male,Single,33,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15236,15,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2131,Feb,3,Monday,Toyota,Urban,Friday,Feb,3,Male,Married,65,Policy Holder,Sedan - Liability,Sport,more than 69000,15237,6,400,4,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2132,Jan,1,Tuesday,Chevrolet,Urban,Monday,Jan,2,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15238,10,400,4,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2133,Jan,1,Saturday,Pontiac,Urban,Tuesday,Jan,2,Male,Married,36,Third Party,Sedan - Collision,Sedan,40000 to 59000,15239,10,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2134,Oct,4,Friday,Chevrolet,Urban,Monday,Oct,5,Female,Married,31,Third Party,Sedan - All Perils,Sedan,more than 69000,15240,2,400,1,more than 30,more than 30,1,4 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,All Perils,no
2135,Apr,4,Thursday,Ford,Urban,Friday,May,1,Male,Married,41,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15241,16,400,2,more than 30,more than 30,1,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2136,Jun,1,Wednesday,Mazda,Rural,Wednesday,Jun,2,Male,Married,32,Third Party,Sedan - Collision,Sedan,20000 to 29000,15242,13,400,3,more than 30,more than 30,none,5 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2137,May,5,Tuesday,Chevrolet,Urban,Wednesday,Jun,1,Male,Single,18,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15243,15,400,4,more than 30,more than 30,more than 4,4 years,21 to 25,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2138,May,2,Tuesday,Honda,Urban,Monday,May,3,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,15244,7,400,3,more than 30,more than 30,none,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
2139,Jun,2,Friday,Honda,Urban,Tuesday,Jun,3,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15245,10,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2140,Apr,1,Tuesday,Mazda,Urban,Friday,Apr,4,Male,Single,29,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15246,3,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2141,Jun,4,Wednesday,Chevrolet,Urban,Tuesday,Jun,4,Male,Married,36,Third Party,Sedan - All Perils,Sedan,30000 to 39000,15247,11,400,1,more than 30,more than 30,2 to 4,5 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,All Perils,no
2142,Jun,3,Saturday,Chevrolet,Urban,Wednesday,Jun,4,Male,Married,36,Third Party,Sedan - Collision,Sedan,30000 to 39000,15248,13,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,Internal,none,no change,1 vehicle,1996,Collision,no
2143,Jun,3,Wednesday,Pontiac,Urban,Tuesday,Jun,3,Female,Single,47,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15249,1,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2144,Jul,4,Wednesday,Toyota,Urban,Friday,Aug,1,Male,Married,60,Third Party,Sedan - All Perils,Sedan,less than 20000,15250,14,500,4,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,2 to 3 years,1 vehicle,1996,All Perils,no
2145,Nov,1,Friday,Toyota,Urban,Tuesday,Nov,2,Male,Married,53,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15251,15,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2146,Jun,5,Tuesday,Pontiac,Urban,Friday,Jul,4,Male,Divorced,37,Third Party,Sedan - All Perils,Sedan,30000 to 39000,15252,15,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2147,Nov,5,Monday,Pontiac,Urban,Thursday,Dec,1,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15253,15,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,3 to 4,1996,Collision,no
2148,Feb,1,Sunday,Mercury,Urban,Tuesday,Feb,2,Male,Married,50,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15254,1,400,1,more than 30,more than 30,1,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2149,Feb,1,Sunday,Pontiac,Urban,Thursday,Feb,2,Male,Married,77,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15255,5,400,2,more than 30,more than 30,none,more than 7,over 65,No,No,External,none,no change,1 vehicle,1996,Liability,no
2150,May,5,Wednesday,Dodge,Urban,Wednesday,May,5,Female,Married,32,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15256,13,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2151,May,4,Monday,Pontiac,Urban,Tuesday,May,4,Male,Married,31,Third Party,Sedan - Collision,Sedan,30000 to 39000,15257,10,400,1,15 to 30,15 to 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2152,Aug,3,Saturday,Pontiac,Urban,Monday,Aug,4,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15258,10,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2153,Jul,2,Monday,Chevrolet,Rural,Monday,Jul,2,Male,Married,53,Policy Holder,Sedan - Collision,Sedan,more than 69000,15259,9,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2154,Oct,5,Saturday,Chevrolet,Urban,Thursday,Nov,1,Male,Married,52,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15260,3,400,3,more than 30,more than 30,1,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2155,Dec,1,Friday,Honda,Urban,Monday,Dec,1,Male,Married,55,Third Party,Sport - Collision,Sport,more than 69000,15261,4,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
2156,Oct,5,Saturday,Toyota,Urban,Thursday,Nov,1,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,15262,8,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2157,Mar,3,Monday,Honda,Urban,Thursday,Mar,3,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,15263,5,400,3,more than 30,more than 30,more than 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
2158,Jul,1,Tuesday,Pontiac,Urban,Thursday,Jul,3,Male,Single,33,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15264,12,400,4,more than 30,more than 30,1,7 years,31 to 35,Yes,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2159,Oct,5,Saturday,Toyota,Urban,Tuesday,Oct,5,Male,Married,49,Third Party,Sedan - Collision,Sedan,20000 to 29000,15265,16,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2160,Oct,5,Friday,Chevrolet,Urban,Friday,Feb,2,Male,Married,45,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15266,11,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2161,Oct,5,Sunday,Dodge,Urban,Wednesday,Nov,2,Male,Single,24,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15267,7,400,4,more than 30,more than 30,more than 4,5 years,26 to 30,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2162,Sep,5,Friday,Mazda,Urban,Friday,Oct,2,Male,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15268,2,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
2163,Jan,1,Sunday,VW,Urban,Tuesday,Jan,1,Male,Married,30,Policy Holder,Sedan - Liability,Sport,more than 69000,15269,14,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2164,May,2,Monday,Mazda,Urban,Tuesday,May,2,Male,Married,36,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15270,2,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2165,Aug,5,Wednesday,Honda,Urban,Friday,Sep,1,Male,Married,36,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15271,6,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2166,Jun,1,Monday,Pontiac,Urban,Friday,Jun,3,Male,Married,26,Third Party,Sedan - Liability,Sport,more than 69000,15272,9,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2167,Oct,4,Monday,Toyota,Urban,Friday,Oct,4,Male,Married,51,Third Party,Sedan - Collision,Sedan,20000 to 29000,15273,9,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2168,Mar,2,Tuesday,Accura,Urban,Wednesday,Mar,4,Male,Married,54,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,15274,14,400,4,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2169,Apr,3,Monday,Honda,Urban,Tuesday,May,1,Male,Single,0,Third Party,Sedan - Collision,Sedan,more than 69000,15275,1,400,2,more than 30,more than 30,more than 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Collision,no
2170,Jul,3,Wednesday,Toyota,Urban,Wednesday,Aug,1,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,less than 20000,15276,8,400,1,more than 30,more than 30,none,6 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2171,Mar,4,Sunday,Toyota,Urban,Friday,Apr,1,Male,Single,40,Third Party,Sedan - All Perils,Sedan,less than 20000,15277,4,400,4,more than 30,more than 30,none,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2172,Mar,2,Thursday,Accura,Urban,Thursday,Mar,2,Female,Single,49,Policy Holder,Sedan - Liability,Sport,more than 69000,15278,13,400,3,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2173,Dec,3,Saturday,Honda,Urban,Friday,Feb,3,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15279,7,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2174,Feb,4,Wednesday,Mazda,Urban,Monday,Feb,4,Male,Single,34,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,15280,12,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2175,Jan,4,Tuesday,Pontiac,Urban,Tuesday,Jan,4,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15281,9,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
2176,Jun,2,Friday,Mazda,Urban,Monday,Jun,3,Male,Married,36,Third Party,Sedan - Collision,Sedan,20000 to 29000,15282,7,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2177,May,4,Sunday,Mazda,Urban,Monday,May,4,Female,Single,43,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15283,15,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2178,Oct,2,Wednesday,Chevrolet,Urban,Friday,Oct,3,Male,Married,40,Policy Holder,Utility - All Perils,Utility,more than 69000,15284,12,700,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
