rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
2229,Jul,4,Friday,Toyota,Urban,Friday,Jul,4,Female,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13022,10,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2230,Jun,3,Friday,Toyota,Urban,Tuesday,Jun,3,Female,Married,40,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13023,10,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2231,Jul,2,Wednesday,Toyota,Urban,Thursday,Jul,3,Female,Married,37,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13024,10,400,4,more than 30,more than 30,1,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2232,Apr,2,Monday,BMW,Rural,Tuesday,Apr,2,Male,Married,30,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13025,15,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2233,Mar,4,Monday,Honda,Urban,Tuesday,Mar,4,Male,Married,41,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13026,9,400,4,more than 30,more than 30,2 to 4,4 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2234,Jun,3,Saturday,Mazda,Urban,Tuesday,Jun,3,Male,Married,27,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13027,5,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,yes
2235,Jun,3,Saturday,Mazda,Urban,Friday,Jun,4,Male,Single,28,Third Party,Sedan - Collision,Sedan,20000 to 29000,13028,10,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2236,Feb,3,Thursday,VW,Urban,Wednesday,Mar,1,Male,Married,38,Third Party,Sedan - Liability,Sport,20000 to 29000,13029,4,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2237,Apr,2,Sunday,Honda,Urban,Wednesday,Apr,2,Male,Married,33,Third Party,Sedan - All Perils,Sedan,less than 20000,13030,9,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2238,Nov,2,Sunday,Pontiac,Urban,Wednesday,Dec,2,Male,Single,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13031,15,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2239,Oct,4,Saturday,Mazda,Urban,Wednesday,Oct,4,Male,Married,55,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13032,3,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2240,Aug,3,Thursday,Honda,Urban,Wednesday,Aug,5,Male,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13033,10,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2241,Aug,3,Wednesday,Mazda,Urban,Thursday,Aug,3,Male,Married,64,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13034,2,400,2,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
2242,May,3,Monday,Toyota,Rural,Tuesday,Jul,2,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13035,6,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2243,Apr,3,Sunday,Pontiac,Urban,Tuesday,Apr,3,Female,Married,46,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13036,1,400,3,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2244,Apr,3,Sunday,Mazda,Urban,Tuesday,Apr,3,Male,Married,38,Third Party,Sedan - Collision,Sedan,40000 to 59000,13037,2,400,2,more than 30,more than 30,none,5 years,36 to 40,No,No,Internal,none,no change,1 vehicle,1996,Collision,no
2245,Mar,1,Friday,Accura,Urban,Monday,Mar,1,Male,Married,49,Policy Holder,Sedan - All Perils,Sedan,more than 69000,13038,15,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2246,Dec,2,Tuesday,Honda,Urban,Monday,Dec,3,Male,Single,44,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13039,2,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,3 to 4,1996,Collision,no
2247,Dec,2,Monday,VW,Urban,Wednesday,Dec,3,Female,Single,51,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13040,9,400,4,more than 30,more than 30,1,more than 7,41 to 50,Yes,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2248,Dec,2,Saturday,Pontiac,Urban,Thursday,Dec,3,Female,Single,35,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13041,2,400,4,more than 30,more than 30,2 to 4,5 years,31 to 35,Yes,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2249,Dec,2,Sunday,Accura,Urban,Friday,Dec,3,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,13042,6,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,4 to 8 years,2 vehicles,1996,Collision,no
2250,Dec,2,Monday,Toyota,Urban,Tuesday,Dec,2,Male,Single,34,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13043,11,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,Yes,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2251,Dec,2,Friday,Chevrolet,Urban,Friday,Dec,3,Male,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13044,6,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2252,Dec,2,Friday,Pontiac,Urban,Friday,Dec,2,Male,Married,51,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13045,12,400,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2253,Nov,5,Tuesday,Honda,Urban,Wednesday,Dec,3,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13046,13,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2254,Aug,4,Friday,Pontiac,Rural,Friday,Aug,4,Male,Single,21,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13047,13,400,1,more than 30,more than 30,2 to 4,6 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
2255,Aug,4,Monday,Chevrolet,Urban,Monday,Aug,4,Male,Married,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13048,6,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2256,Jul,4,Wednesday,Mazda,Urban,Monday,Aug,1,Female,Single,39,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13049,4,400,3,more than 30,more than 30,none,6 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2257,Jul,1,Tuesday,Mazda,Urban,Wednesday,Jul,1,Male,Single,57,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13050,16,400,4,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2258,Jul,1,Sunday,Mazda,Urban,Thursday,Aug,3,Male,Married,42,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13051,4,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2259,Jun,2,Monday,Saturn,Urban,Monday,Jun,3,Male,Married,54,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13052,16,700,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2260,May,5,Saturday,Honda,Urban,Friday,Jun,2,Male,Married,33,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13053,14,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2261,May,4,Friday,Honda,Urban,Tuesday,May,5,Male,Married,36,Policy Holder,Sport - Collision,Sport,more than 69000,13054,3,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2262,Apr,4,Wednesday,Accura,Urban,Thursday,Apr,5,Male,Single,43,Policy Holder,Sedan - Liability,Sport,more than 69000,13055,14,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2263,Apr,4,Friday,Honda,Urban,Tuesday,May,1,Female,Single,31,Third Party,Sedan - Liability,Sport,20000 to 29000,13056,2,400,2,8 to 15,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2264,Mar,1,Tuesday,Pontiac,Urban,Tuesday,Mar,1,Female,Single,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13057,10,500,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,2 to 3 years,1 vehicle,1996,Collision,no
2265,Nov,1,Thursday,Mazda,Urban,Tuesday,Nov,3,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13058,8,400,4,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2266,Sep,3,Monday,Pontiac,Urban,Monday,Sep,3,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13059,11,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2267,Sep,3,Monday,Pontiac,Urban,Monday,Sep,3,Male,Married,36,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13060,5,400,3,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2268,Sep,3,Thursday,Toyota,Urban,Monday,Oct,4,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13061,9,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2269,Sep,2,Wednesday,Mazda,Urban,Thursday,Sep,3,Female,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13062,2,400,3,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2270,Jun,3,Monday,Pontiac,Urban,Friday,Jun,4,Male,Single,32,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13063,2,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,4 to 8 years,2 vehicles,1996,All Perils,no
2271,Dec,1,Monday,Honda,Urban,Friday,Dec,3,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13064,4,400,4,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2272,Dec,2,Wednesday,Chevrolet,Urban,Wednesday,Dec,2,Male,Married,49,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13065,7,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2273,Mar,4,Thursday,Honda,Urban,Tuesday,Apr,2,Male,Married,49,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13066,12,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2274,Mar,5,Tuesday,Pontiac,Urban,Monday,Apr,1,Male,Married,36,Third Party,Utility - All Perils,Utility,more than 69000,13067,9,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,Yes,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2275,Jun,3,Monday,Honda,Urban,Thursday,Jun,4,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13068,14,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
2276,May,3,Wednesday,Dodge,Urban,Wednesday,May,3,Male,Single,26,Policy Holder,Sedan - Liability,Sport,40000 to 59000,13069,13,400,4,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2277,Jun,3,Monday,Toyota,Urban,Thursday,Jun,4,Male,Married,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13070,5,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2278,Jun,3,Monday,Chevrolet,Urban,Wednesday,Jun,4,Male,Single,27,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13071,3,400,4,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2279,Aug,1,Monday,Pontiac,Urban,Thursday,Aug,3,Male,Married,48,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13072,13,400,3,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2280,Aug,3,Friday,Honda,Urban,Friday,Sep,1,Male,Married,46,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13073,14,400,2,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2281,Oct,4,Monday,Mazda,Rural,Wednesday,Oct,4,Female,Single,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13074,10,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2282,Nov,1,Thursday,Pontiac,Rural,Tuesday,Dec,2,Male,Single,47,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13075,9,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2283,Nov,4,Saturday,Pontiac,Rural,Friday,Dec,1,Male,Married,67,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13076,13,400,2,more than 30,more than 30,1,7 years,over 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2284,Dec,1,Tuesday,Toyota,Urban,Wednesday,Dec,2,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13077,4,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
2285,Jun,3,Monday,VW,Rural,Tuesday,Jun,3,Male,Married,56,Policy Holder,Sedan - Liability,Sport,more than 69000,13078,8,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2286,Dec,3,Saturday,Pontiac,Urban,Tuesday,Dec,4,Male,Married,54,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13079,13,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2287,Apr,1,Wednesday,Honda,Urban,Wednesday,Apr,1,Male,Married,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13080,1,400,3,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,3 to 4,1996,Liability,no
2288,Jun,1,Thursday,Pontiac,Urban,Monday,Jul,3,Male,Married,34,Policy Holder,Sedan - Liability,Sport,more than 69000,13081,7,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2289,Jul,3,Friday,Toyota,Rural,Monday,Jul,3,Male,Married,64,Third Party,Sedan - Collision,Sedan,30000 to 39000,13082,4,400,4,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2290,Jul,3,Tuesday,Mazda,Urban,Friday,Aug,2,Male,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13083,15,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2291,Aug,2,Sunday,Honda,Urban,Monday,Sep,4,Male,Single,24,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13084,1,400,1,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
2292,Aug,3,Sunday,Pontiac,Urban,Wednesday,Sep,1,Male,Married,54,Third Party,Sedan - Collision,Sedan,30000 to 39000,13085,11,400,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2293,Aug,5,Tuesday,Honda,Urban,Wednesday,Aug,5,Female,Married,29,Third Party,Sedan - Collision,Sedan,20000 to 29000,13086,8,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2294,Jun,3,Monday,Honda,Urban,Thursday,Jun,4,Male,Married,37,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13087,7,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2295,Jun,3,Tuesday,Pontiac,Urban,Wednesday,Jun,4,Male,Married,30,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13088,9,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,yes
2296,Dec,1,Saturday,Ford,Urban,Monday,Dec,1,Male,Single,27,Policy Holder,Sedan - Liability,Sport,40000 to 59000,13089,8,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,Yes,No,Internal,none,no change,1 vehicle,1996,Liability,no
2297,Dec,1,Tuesday,Mazda,Rural,Thursday,Dec,3,Male,Married,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13090,11,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2298,Dec,2,Thursday,VW,Urban,Monday,Dec,3,Male,Single,25,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13091,12,400,4,more than 30,more than 30,none,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
2299,Dec,1,Saturday,Mazda,Urban,Monday,Dec,3,Female,Single,32,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13092,4,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2300,Nov,2,Sunday,Mazda,Urban,Tuesday,Nov,3,Male,Married,65,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13093,9,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2301,Jun,3,Tuesday,Honda,Rural,Friday,Jun,4,Male,Married,42,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13094,13,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2302,Sep,1,Saturday,Toyota,Urban,Wednesday,Sep,1,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13095,2,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2303,Jun,3,Tuesday,Chevrolet,Urban,Thursday,Jun,4,Male,Married,37,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13096,8,400,3,more than 30,more than 30,1,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,yes
2304,Aug,4,Wednesday,Pontiac,Urban,Tuesday,Sep,2,Male,Married,56,Third Party,Sedan - Collision,Sedan,30000 to 39000,13097,1,400,4,more than 30,more than 30,2 to 4,more than 7,51 to 65,Yes,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2305,Aug,4,Monday,Honda,Urban,Wednesday,Sep,2,Male,Married,32,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13098,5,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2306,Jul,4,Thursday,Mazda,Urban,Tuesday,Aug,1,Female,Married,39,Third Party,Sedan - Collision,Sedan,20000 to 29000,13099,4,400,1,more than 30,more than 30,2 to 4,2 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2307,Jun,4,Sunday,Pontiac,Urban,Monday,Jul,1,Male,Married,37,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13100,9,400,2,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2308,Jun,4,Wednesday,Chevrolet,Urban,Friday,Jun,4,Male,Married,33,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13101,9,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2309,Apr,4,Thursday,Ford,Urban,Friday,Apr,5,Male,Married,38,Third Party,Sedan - Liability,Sport,30000 to 39000,13102,7,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,Yes,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2310,Apr,4,Wednesday,Honda,Urban,Thursday,Apr,4,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13103,4,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2311,Feb,3,Thursday,Pontiac,Urban,Thursday,Mar,1,Male,Married,61,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13104,4,400,3,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2312,Dec,5,Wednesday,Mazda,Urban,Wednesday,Dec,5,Male,Single,33,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13105,13,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,1 year,2 vehicles,1996,Liability,no
